"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:46nvQpUDsxpS08UTFOeKTA","Tell It To My Heart","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:2FXC3k01G6Gw61bmprjgqS","MEDUZA, Hozier","spotify:album:27rVuwJ0g0eKRpnvEhQl3G","Tell It To My Heart","spotify:artist:0xRXCcSX89eobfrshSVdyu, spotify:artist:2FXC3k01G6Gw61bmprjgqS","MEDUZA, Hozier","2021-10-29","https://i.scdn.co/image/ab67616d0000b273a97f3fad25245a1453b1b3b2","1","1","165524","https://p.scdn.co/mp3-preview/98b62203da49baa849bc79a282f975076f0b0174?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","spotify:user:selectedbase","2022-03-11T11:18:06Z","edm,pop,pop dance,pop house,tropical house,irish singer-songwriter,pop","0.539","0.715","11","-6.639","0","0.0595","0.0265","0","0.609","0.489","123.854","4","","Universal-Island Records Ltd.","C © 2021 Secondo Piano SRL, under exclusive license to Universal Music Operations Limited, P An Island Records / Cross Records release; ℗ 2021 Secondo Piano SRL, under exclusive license to Universal Music Operations Limited"
"spotify:track:3TwAy5Wd1hn89J43NnJNpR","Overthinking","spotify:artist:5ynMbTlnZvBUxrxUrd6gs0, spotify:artist:56Qz2XwGj7FxnNKrfkWjnb","yuma., FAST BOY","spotify:album:4WW15b27U7dmRi92xGjtDh","Overthinking","spotify:artist:5ynMbTlnZvBUxrxUrd6gs0, spotify:artist:56Qz2XwGj7FxnNKrfkWjnb","yuma., FAST BOY","2022-02-25","https://i.scdn.co/image/ab67616d0000b273717b2dbaa8a1568d48dfe859","1","1","160274","https://p.scdn.co/mp3-preview/451f8d0083003df62fbe4cea37e5a0f77d601f0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:selectedbase","2022-03-11T11:18:06Z","","0.774","0.576","7","-6.7","0","0.0377","0.173","0.000303","0.117","0.235","123.09","4","","Selected.","C 2022 Selected., P 2022 Selected."
"spotify:track:5gvEyl4OLhD6kJ3aZ43sd3","Heaven","spotify:artist:5344K3N7rx7kw1HjO8psuq","James Carter","spotify:album:20hpXtqd02hIOkQ8Xoj4dM","Heaven","spotify:artist:5344K3N7rx7kw1HjO8psuq","James Carter","2021-10-15","https://i.scdn.co/image/ab67616d0000b2735359c671b1df53a9ce39beb4","1","1","124655","https://p.scdn.co/mp3-preview/12eba1f17406fb6be5d3d4706a1a18622674e4ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:selectedbase","2022-03-11T11:18:06Z","deep house,deep tropical house,new french touch,pop dance,pop edm,tropical house","0.737","0.849","11","-6.071","0","0.035","0.0201","0.0000721","0.132","0.675","115.993","4","","Selected.","C 2021 Selected., P 2021 Selected."
"spotify:track:4LOZluaGCD0yueMvqDfZn8","Something Real","spotify:artist:4NhRml5ZOfNaYJAHUE0XwT","Nu Aspect","spotify:album:4kcRMJL88rqNqFx0cad34F","Something Real","spotify:artist:4NhRml5ZOfNaYJAHUE0XwT","Nu Aspect","2021-12-31","https://i.scdn.co/image/ab67616d0000b273b601785fc46dfc385414c894","1","1","148893","https://p.scdn.co/mp3-preview/43083eed3de951c67e4df7353573bc0b4f9bf93d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:selectedbase","2022-03-11T11:18:06Z","","0.755","0.592","5","-8.244","0","0.0411","0.0999","0.491","0.162","0.428","122.04","4","","Selected.","C 2021 Selected., P 2021 Selected."
"spotify:track:4CUX44NA1CPEzd0ibMLQsL","Make Me Feel Good","spotify:artist:1H1sDUWSlytzifZTDpKgUA, spotify:artist:7zAAwgV5Wqmvpb4GzvlRkP","Belters Only, Jazzy","spotify:album:2YNIYdATkvFpTKZexocmEi","Make Me Feel Good","spotify:artist:1H1sDUWSlytzifZTDpKgUA, spotify:artist:7zAAwgV5Wqmvpb4GzvlRkP","Belters Only, Jazzy","2021-11-26","https://i.scdn.co/image/ab67616d0000b2736bbee654d9e5b13c38247eae","1","1","197472","https://p.scdn.co/mp3-preview/574523833545e2ffcc2caa5123716778a6233a26?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:selectedbase","2022-03-11T11:18:06Z","","0.773","0.74","7","-8.169","0","0.0386","0.0627","0.00183","0.0829","0.504","124.014","4","","Polydor Records","C © 2021 Universal Music Operations Limited, P A Polydor Records Release; ℗ 2021 Universal Music Operations Limited"
"spotify:track:6eXKCcEqAU4eJLfDgh8sfG","Get Down Saturday Night","spotify:artist:3NNV3EiqQ63gCWXGt5jMCO, spotify:artist:5ABls0cOLH2fiOLy1Dgb4k, spotify:artist:6eBonJaPKRFJ6wdNkppylP","Gorgon Breath, Monartt, Eliza","spotify:album:6U20fA3e0M2bW85LTdgcW6","Get Down Saturday Night","spotify:artist:3NNV3EiqQ63gCWXGt5jMCO, spotify:artist:5ABls0cOLH2fiOLy1Dgb4k","Gorgon Breath, Monartt","2021-12-24","https://i.scdn.co/image/ab67616d0000b2732556c38324402bbe9a99de65","1","1","138006","https://p.scdn.co/mp3-preview/29285a6ea7dc4151ddbb8085d816fe623e7d9cf1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:selectedbase","2022-03-11T11:18:06Z","","0.705","0.791","0","-5.083","0","0.0387","0.00721","0.0766","0.0967","0.615","121.017","4","","Selected.","C 2021 Selected., P 2021 Selected."
"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Where Are You Now","spotify:artist:7f5Zgnp2spUuuzKplmRkt7, spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Lost Frequencies, Calum Scott","spotify:album:5YrOK7zze6egKg9a8WRcnD","Where Are You Now","spotify:artist:7f5Zgnp2spUuuzKplmRkt7, spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Lost Frequencies, Calum Scott","2021-07-30","https://i.scdn.co/image/ab67616d0000b2738d7a7f1855b04104ba59c18b","1","1","148197","https://p.scdn.co/mp3-preview/0825558fecb2dd0c63a761fa24e9d25a6192b855?cid=9950ac751e34487dbbe027c4fd7f8e99","false","95","spotify:user:selectedbase","2022-03-11T11:18:06Z","belgian edm,edm,pop,pop dance,tropical house,neo mellow,pop","0.671","0.636","6","-8.117","0","0.103","0.515","0.000411","0.172","0.262","120.966","4","","Epic Amsterdam","P (P) 2021 Lost & Cie Music SPRL exclusively licensed to Epic Amsterdam, with courtesy of Sony Music Entertainment Belgium NV/SA"
"spotify:track:3DWOrtHvdwpv0nmzEoJikH","Moment","spotify:artist:2XOzTjiQuB1TeW6JQKU3j7, spotify:artist:09CJ0QabiPpSLMQw7snMMh","Robin M, Dantae The Kid","spotify:album:5xNPvF4MuaDOm9WYdQM1E9","Moment","spotify:artist:2XOzTjiQuB1TeW6JQKU3j7, spotify:artist:09CJ0QabiPpSLMQw7snMMh","Robin M, Dantae The Kid","2021-02-12","https://i.scdn.co/image/ab67616d0000b273e0b52bd5eb07d4a41eb1db10","1","1","129445","https://p.scdn.co/mp3-preview/824badabbc574795599679b3410769f079c86a60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:selectedbase","2022-03-11T11:18:06Z","","0.736","0.531","6","-6.542","1","0.0826","0.109","0.000926","0.107","0.753","122.957","4","","Selected.","C 2021 Ground Up Records under exclusive license to Selected., P 2021 Ground Up Records under exclusive license to Selected."
"spotify:track:219qa1XAw8kHdVY4sHpoA5","Chemical Days","spotify:artist:5CBNhusqki2s2jp4Lo6i2L","JLV","spotify:album:30OatZYr9ciScwGMfjinT4","Chemical Days","spotify:artist:5CBNhusqki2s2jp4Lo6i2L","JLV","2022-01-21","https://i.scdn.co/image/ab67616d0000b273dced84c93c81c992ee6be82a","1","1","175182","https://p.scdn.co/mp3-preview/5cccad998ec55b24ce54339ffff173d79799eb11?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:selectedbase","2022-03-11T11:18:06Z","deep groove house,electro house,house,pop dance,pop edm","0.745","0.834","5","-8.158","0","0.0447","0.0123","0.483","0.656","0.221","124.019","4","","Selected.","C 2022 Selected., P 2022 Selected."
"spotify:track:2Zk9i8ayiwYLZIEJemuhl9","Moment","spotify:artist:1uaDw0T6O916Kv8TxJsQzb, spotify:artist:7ypPN35cJ9wfF2Zs7aYS33","PaulWetz, Dillistone","spotify:album:4zvb6dFdrfPFHcLGtMdCXr","Moment","spotify:artist:1uaDw0T6O916Kv8TxJsQzb, spotify:artist:7ypPN35cJ9wfF2Zs7aYS33","PaulWetz, Dillistone","2021-12-17","https://i.scdn.co/image/ab67616d0000b27348faddb10f8f94b1b0190271","1","1","192848","https://p.scdn.co/mp3-preview/eb69e76b85ddd800acdc6232872728fb6d91a52c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:selectedbase","2022-03-11T11:18:06Z","pop edm","0.776","0.342","6","-13.876","0","0.398","0.894","0.366","0.104","0.284","122.131","4","","Selected.","C 2021 Selected., P 2021 Selected."
"spotify:track:11smJO5UiLwBpzPakBZNpK","Come Down","spotify:artist:69tUOHpGh5PNsmZlvw4AOx, spotify:artist:7JLm1GmY8hYbrtJT0O2gUn, spotify:artist:7ETxY27poBqP3kbCYJEXlN","VLLN, DOGMA, soleil","spotify:album:0JZlyivWtLub23BG9UISix","Come Down","spotify:artist:69tUOHpGh5PNsmZlvw4AOx, spotify:artist:7JLm1GmY8hYbrtJT0O2gUn","VLLN, DOGMA","2022-03-11","https://i.scdn.co/image/ab67616d0000b27377592f061c8a4812f3c4d345","1","1","149508","https://p.scdn.co/mp3-preview/43bf129886a139e7a30c88d282c85a2a47b2ec70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:selectedbase","2022-03-11T11:18:06Z","","0.748","0.552","11","-9.438","1","0.0472","0.153","0.016","0.0826","0.392","121.996","4","","Selected.","C 2022 Selected., P 2022 Selected."
"spotify:track:6LJsVZlhPAvrALPYka3xXz","On Your Own (feat. Elderbrook)","spotify:artist:4csQIMQm6vI2A2SCVDuM2z, spotify:artist:1ChtRJ3f4rbv4vtz87i6CD, spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Hayden James, Cassian, Elderbrook","spotify:album:7pVugOs4vuWCPSBI0OIFOD","On Your Own (feat. Elderbrook)","spotify:artist:4csQIMQm6vI2A2SCVDuM2z, spotify:artist:1ChtRJ3f4rbv4vtz87i6CD, spotify:artist:2vf4pRsEY6LpL5tKmqWb64","Hayden James, Cassian, Elderbrook","2022-03-02","https://i.scdn.co/image/ab67616d0000b273ff2a9bb3f63ea1effc87dccf","1","1","223991","https://p.scdn.co/mp3-preview/51d32e29ec016cc30bd5d30438a6d16144d7fd9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:selectedbase","2022-03-11T11:18:06Z","aussietronica,edm,gauze pop,house,indie soul,pop dance,tropical house,nu disco,pop dance,tropical house","0.658","0.937","4","-5.773","0","0.0389","0.0102","0.329","0.169","0.342","124.988","4","","Future Classic","C 2022 Future Classic, P 2022 Future Classic"
"spotify:track:6aVXogDmwqAJCrFguyWbKj","Infinity (PRETTY YOUNG Remix)","spotify:artist:6QrQ7OrISRYIfS5mtacaw2, spotify:artist:3OYs1ddotHRvkUDETp3ICh","Jaymes Young, PRETTY YOUNG","spotify:album:4lKcHUvBeYN49B2fJIqQti","Infinity (PRETTY YOUNG Remix)","spotify:artist:6QrQ7OrISRYIfS5mtacaw2, spotify:artist:3OYs1ddotHRvkUDETp3ICh","Jaymes Young, PRETTY YOUNG","2021-12-10","https://i.scdn.co/image/ab67616d0000b2738b8b09361b491719b2d8b92b","1","1","210500","https://p.scdn.co/mp3-preview/f5db29615d34cc34ac934ba918ab933336057900?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:selectedbase","2022-03-11T11:18:06Z","modern rock,pop","0.543","0.595","11","-8.61","0","0.0477","0.0432","0.000247","0.101","0.338","122.052","4","","Please Rewind/Atlantic","C © 2021 Please Rewind/Atlantic Recording Corporation, P ℗ 2021 Please Rewind/Atlantic Recording Corporation"
"spotify:track:1OFtfwhXqUYO08yD0QfTQE","Angel (feat. Clementine Douglas)","spotify:artist:39B7ChWwrWDs7zXlsu3MoP, spotify:artist:4DWuml4Jf6K81b5rAPwMb6","Sonny Fodera, Clementine Douglas","spotify:album:4lw2gLtWy9vadSTniV99mc","Angel (feat. Clementine Douglas)","spotify:artist:39B7ChWwrWDs7zXlsu3MoP, spotify:artist:4DWuml4Jf6K81b5rAPwMb6","Sonny Fodera, Clementine Douglas","2021-09-08","https://i.scdn.co/image/ab67616d0000b27320028061d602eb911872392a","1","1","189699","https://p.scdn.co/mp3-preview/4928aac2b36e58851653e712e56f98ed92fd38a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:selectedbase","2022-03-11T11:18:06Z","brazilian edm,dance pop,deep groove house,edm,house,pop dance,tropical house,uk dance","0.681","0.754","11","-5.893","0","0.0391","0.125","0.00155","0.211","0.209","123.998","4","","Solotoko","C © 2021 Solotoko / Selected, P ℗ 2021 Solotoko / Selected"
