"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:0IuVhCflrQPMGRrOyoY5RW","she's all i wanna be","spotify:artist:45dkTj5sMRSjrmBSBeiHym","Tate McRae","spotify:album:51oWPUjnGhecw62V8LDXK8","she's all i wanna be","spotify:artist:45dkTj5sMRSjrmBSBeiHym","Tate McRae","2022-02-04","https://i.scdn.co/image/ab67616d0000b273f7916a35ffdd6cb90bbbdf2f","1","1","206772","https://p.scdn.co/mp3-preview/cdd8868307069779886507c2064e5fe4567d72e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","92","spotify:user:","2022-03-14T15:49:38Z","alt z,dance pop,pop,post-teen pop","0.614","0.644","2","-5.372","0","0.0426","0.0134","0.00000707","0.117","0.651","160.036","4","","RCA Records Label","P (P) 2022 RCA Records, a division of Sony Music Entertainment"
"spotify:track:2Xr1dTzJee307rmrkt8c0g","love nwantiti (ah ah ah)","spotify:artist:048LktY5zMnakWq7PTtFrz","CKay","spotify:album:6lheAtw3IcJvflIhLbykih","CKay The First","spotify:artist:048LktY5zMnakWq7PTtFrz","CKay","2019-08-30","https://i.scdn.co/image/ab67616d0000b273405fdad252857e01dbced96a","1","2","145800","https://p.scdn.co/mp3-preview/a04d7225d1bce725dc9ee38e8fed32b56368d562?cid=9950ac751e34487dbbe027c4fd7f8e99","true","93","spotify:user:","2022-03-14T15:49:38Z","afro r&b","0.727","0.739","8","-3.805","1","0.0411","0.365","0.00137","0.161","0.533","93.005","4","","Chocolate City Music","C © 2019 Chocolate City Music, P ℗ 2019 Chocolate City Music"
"spotify:track:18asYwWugKjjsihZ0YvRxO","The Motto","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Tiësto, Ava Max","spotify:album:278z9UXJaMNDH9Bel9uAxV","The Motto","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:4npEfmQ6YuiwW1GpUmaq3F","Tiësto, Ava Max","2021-11-04","https://i.scdn.co/image/ab67616d0000b2736b64f7a7e0e7af3d604ab41e","1","1","164818","https://p.scdn.co/mp3-preview/77c4f335a4735b24684375b9dcc18533bd5a2b2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","95","spotify:user:","2022-03-14T15:49:38Z","big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house,dance pop,pop","0.754","0.763","7","-4.627","0","0.0435","0.0301","0.0000223","0.0901","0.464","117.953","4","","Atlantic Records","C © 2021 Musical Freedom, LLC under exclusive license to Atlantic Recording Corporation for the world., P ℗ 2021 Musical Freedom, LLC under exclusive license to Atlantic Recording Corporation for the world."
"spotify:track:58HvfVOeJY7lUuCqF0m3ly","MIDDLE OF THE NIGHT","spotify:artist:67MNhiAICFY6Pwc2YxCO0K","Elley Duhé","spotify:album:4hYYpUC8Ewb74tP23Y1lmM","MIDDLE OF THE NIGHT","spotify:artist:67MNhiAICFY6Pwc2YxCO0K","Elley Duhé","2020-01-10","https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e","1","1","184447","https://p.scdn.co/mp3-preview/5d5cfd2acaef76abc4ae711d49f2017d8ae2ab5e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","94","spotify:user:","2022-03-14T15:49:38Z","alt z,pop","0.41","0.611","4","-8.271","0","0.0467","0.0228","0","0.116","0.0899","185.727","3","","Not Fit For Society/RCA Records","P (P) 2020 Not Fit For Society/RCA Records"
"spotify:track:6LtHYDgYHRCHoKK3snfr2w","I'm Tired - From ""Euphoria"" An HBO Original Series","spotify:artist:2feDdbD5araYcm6JhFHHw7, spotify:artist:6sCbFbEjbYepqswM1vWjjs","Labrinth, Zendaya","spotify:album:28phJkFTSPLnwo555dFLKu","I'm Tired (From ""Euphoria"" An HBO Original Series)","spotify:artist:2feDdbD5araYcm6JhFHHw7, spotify:artist:6sCbFbEjbYepqswM1vWjjs","Labrinth, Zendaya","2022-02-28","https://i.scdn.co/image/ab67616d0000b27327ba168faff88111fd606454","1","1","187943","https://p.scdn.co/mp3-preview/8291dcaa83e059310e69c2094f65b55e6119d064?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","spotify:user:","2022-03-14T15:49:38Z","indie poptimism,pop,dance pop,pop,post-teen pop","0.375","0.133","0","-10.624","0","0.0352","0.651","0","0.0695","0.192","131.721","4","","Columbia","P (P) 2022 Home Box Office, Inc. and Zendaya under exclusive license to Columbia Records"
"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Bad Habits","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:01NhUvviMytvV12pmJiDZH","Bad Habits","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2021-06-25","https://i.scdn.co/image/ab67616d0000b2734e03a288fd79707055759f9c","1","1","231041","","false","58","spotify:user:","2022-03-14T15:49:38Z","pop,uk pop","0.808","0.897","11","-3.712","0","0.0348","0.0469","0.0000314","0.364","0.591","126.026","4","","Atlantic Records UK","C An Asylum Records UK release, a division of Atlantic Records UK, © 2021 Warner Music UK Limited, P An Asylum Records UK release, a division of Atlantic Records UK, ℗ 2021 Warner Music UK Limited"
"spotify:track:3FeVmId7tL5YN8B7R3imoM","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","spotify:album:39McjovZ3M6n5SFtNmWTdp","My Universe","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Coldplay, BTS","2021-09-24","https://i.scdn.co/image/ab67616d0000b273f60a9b7e2abafc38da31f575","1","1","228000","https://p.scdn.co/mp3-preview/73bbc165dc2883cc59a0c8b46700af11eba03bc7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","92","spotify:user:","2022-03-14T15:49:38Z","permanent wave,pop,k-pop,k-pop boy group","0.588","0.701","9","-6.39","1","0.0402","0.00813","0","0.2","0.443","104.988","4","","Parlophone UK","C Under exclusive licence to Parlophone Records Limited., © 2021 Coldplay, P Under exclusive licence to Parlophone Records Limited, ℗ 2021 Coldplay"
"spotify:track:0gplL1WMoJ6iYaPgMCL0gX","Easy On Me","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","spotify:album:224jZ4sUX7OhAuMwaxp86S","Easy On Me","spotify:artist:4dpARuHxo51G3z768sgnrY","Adele","2021-10-14","https://i.scdn.co/image/ab67616d0000b27350dba34377a595e35f81b0e4","1","1","224694","https://p.scdn.co/mp3-preview/c5014be1aeb2ab5f129e2789eff3ea87ecd5027f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","95","spotify:user:","2022-03-14T15:49:38Z","british soul,pop,pop soul,uk pop","0.604","0.366","5","-7.519","1","0.0282","0.578","0","0.133","0.13","141.981","4","","Columbia","P (P) 2021 Melted Stone under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:3vySEUpD0tc801F2WZDLYw","Freaky Deaky","spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Tyga, Doja Cat","spotify:album:05oVghsqITa33yHnbW7uPz","Freaky Deaky","spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Tyga, Doja Cat","2022-02-25","https://i.scdn.co/image/ab67616d0000b2739d272936b9368c8d7fd2e6ef","1","1","215281","https://p.scdn.co/mp3-preview/d5e07c93c4196c140fb6912f4a531fdd21d5a6ec?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","spotify:user:","2022-03-14T15:49:38Z","dance pop,hip hop,pop rap,rap,southern hip hop,trap,dance pop,pop","0.799","0.653","2","-5.453","0","0.037","0.019","0","0.0935","0.236","104.019","4","","Kemosabe / RCA Records / Last Kings Music / EMPIRE","C 2022 Kemosabe / RCA Records / Last Kings Music / EMPIRE, P 2022 Kemosabe / RCA Records / Last Kings Music / EMPIRE"
"spotify:track:00Blm7zeNqgYLPtW6zg8cj","One Right Now (with The Weeknd)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","Post Malone, The Weeknd","spotify:album:6fgSKdHloRioPrZ9oJC7FH","One Right Now","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","Post Malone, The Weeknd","2021-11-05","https://i.scdn.co/image/ab67616d0000b2734158fe41143182ec16ead070","1","1","193506","https://p.scdn.co/mp3-preview/92afa92d49b2032b9ac7834475c30e788a292bab?cid=9950ac751e34487dbbe027c4fd7f8e99","true","92","spotify:user:","2022-03-14T15:49:38Z","dfw rap,melodic rap,rap,canadian contemporary r&b,canadian pop,pop","0.687","0.781","1","-4.806","1","0.053","0.0361","0","0.0755","0.688","97.014","4","","Republic Records","C © 2021 Republic Records, a division of UMG Recordings, Inc., P ℗ 2021 Republic Records, a division of UMG Recordings, Inc."
