"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:22TaxtoFfaJz2YUZUbTc4Z","Fall","spotify:artist:1fsSvgFWoQcgRDGyG6ZY64","Natty Reeves","spotify:album:10nrgLZ75uZHO6sQIXOQUD","Fall","spotify:artist:1fsSvgFWoQcgRDGyG6ZY64","Natty Reeves","2020-12-03","https://i.scdn.co/image/ab67616d0000b273c6604b544d418f56e882151f","1","1","200569","","false","0","spotify:user:","2021-09-24T04:00:00Z","","0.535","0.382","2","-9.628","1","0.0431","0.327","0.885","0.31","0.464","130.197","4","","DeepMatter","C (C) 2020 DeepMatter Records, P (P) 2020 DeepMatter Records"
"spotify:track:5ASFUThyl5kDNMGW43jUOY","3 Words (feat. Leven Kali)","spotify:artist:4V5f0tr4dGBGUvW5HsR22O, spotify:artist:5YZ5AExR68U3ZblH6HcO6B","High Klassified, Leven Kali","spotify:album:7hrdjSE2CcSXpkFtPF3ULN","Law of Automata: Valid","spotify:artist:4V5f0tr4dGBGUvW5HsR22O","High Klassified","2021-03-26","https://i.scdn.co/image/ab67616d0000b27359d64a6a3a250f6826b59dc9","1","3","200000","https://p.scdn.co/mp3-preview/076002eebd3abe63363ad7c2eb559f456190b66e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2021-09-24T04:00:00Z","canadian hip hop,rap montrealais,substep,vapor twitch,alternative r&b,chill r&b,indie r&b,indie soul,r&b","0.776","0.701","6","-8.947","1","0.0433","0.0331","0.0237","0.146","0.614","130.643","4","","Fool's Gold Records","C (C) 2021 Fool's Gold Records, P (P) 2021 Fool's Gold Records"
"spotify:track:6jsRL8f0IeIi6FAVEplMuf","Science","spotify:artist:1tCMk7g0K58M82X2kNxlGT","MMYYKK","spotify:album:2QgfmUp4i2J2lB1oDK9Jj3","Science","spotify:artist:1tCMk7g0K58M82X2kNxlGT","MMYYKK","2021-09-10","https://i.scdn.co/image/ab67616d0000b2732eae55d773534eff8153ecdb","1","2","159312","https://p.scdn.co/mp3-preview/442422ad3a32b8b220f2aa9b76079c5cd67dd759?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:","2021-09-24T04:00:00Z","indie r&b,minneapolis indie,neo r&b","0.536","0.597","6","-11.103","0","0.249","0.262","0.00979","0.118","0.556","84.903","4","","Rhythm Section International","C 2021 Rhythm Section International, P 2021 Rhythm Section International"
"spotify:track:1PDKN3cM7LNZCCG0QhjzXU","Soft Spot","spotify:artist:3NS8aEjC3lH0xDynDB7zZK, spotify:artist:3NivbFeGhJIQ53QH93sb7k, spotify:artist:1l9LXROEFaVOafZg3GkA4Y","Feral Suits, David Bernot, Snarklet","spotify:album:4blXr53bgjpb924nnN99Za","Soft Spot","spotify:artist:3NS8aEjC3lH0xDynDB7zZK","Feral Suits","2021-03-12","https://i.scdn.co/image/ab67616d0000b273e77659eff949ff162690516a","1","1","350000","https://p.scdn.co/mp3-preview/9d4a984505a4ac441e904e8e69760deb3cfdbe95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:","2021-09-24T04:00:00Z","","0.326","0.746","7","-6.72","0","0.0491","0.554","0.0045","0.136","0.524","81.025","4","","Feral Suits","C 2021 Feral Suits, P 2021 Feral Suits"
"spotify:track:0NmtuRJJAVhAN2w637Brpt","Homespun","spotify:artist:6NjPS5yGVTioKlN7NsA6Is, spotify:artist:2f1VWkEx9QnpNefXzl9f8H","Glenn Astro, Ajnascent","spotify:album:0v9hrKG8Ez0v1Nv6ETcwYF","Homespun","spotify:artist:6NjPS5yGVTioKlN7NsA6Is","Glenn Astro","2020-09-23","https://i.scdn.co/image/ab67616d0000b273770d7aca8ed77d8b389d1bbf","1","1","229819","","false","0","spotify:user:","2021-09-24T04:00:00Z","jazz house","0.742","0.531","8","-13.546","1","0.0463","0.917","0.301","0.279","0.376","112.975","4","","Tartelet Records","C 2020 Tartelet Records, P 2020 Tartelet Records"
"spotify:track:1zkjy33RfNhOk0MKi8SLsL","Downhill (7-Inch)","spotify:artist:1KhJeoBHUcDkcc5rudoWlK, spotify:artist:6ZZLqFuJgm4rdhWaPuiodW, spotify:artist:0G2GQqRpPXGMyzbyir24Vp, spotify:artist:50ljmcpKFwjgX2vQ0Ux59A","Nick Kurosawa, Ohtoro, Maxmo, Neal Chin","spotify:album:1u9CZjWQujbIwYnF59WNXj","Downhill EP","spotify:artist:1KhJeoBHUcDkcc5rudoWlK, spotify:artist:6ZZLqFuJgm4rdhWaPuiodW","Nick Kurosawa, Ohtoro","2021-04-20","https://i.scdn.co/image/ab67616d0000b273efb388f8dc6af39122d88c72","1","1","122584","https://p.scdn.co/mp3-preview/a161d5b235ea32cd458c288852e8feda0cc379e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:","2021-09-24T04:00:00Z","hawaiian indie","0.603","0.578","2","-6.16","1","0.0449","0.367","0.00000189","0.0992","0.629","100.193","4","","Zenbu Records","C 2021 Zenbu Records, P 2021 Zenbu Records"
"spotify:track:2bGd94PnM9kaQOCxOrIDh8","raw","spotify:artist:0xSfdfhcXN6T8M5gt7VwK0","LOONY","spotify:album:4Hofq1L0O8op3NV454YqoC","raw","spotify:artist:0xSfdfhcXN6T8M5gt7VwK0","LOONY","2021-01-14","https://i.scdn.co/image/ab67616d0000b273f4c4fc3bd28c76abfd72d2f3","1","1","186432","https://p.scdn.co/mp3-preview/91bcc5585aa3a0bd1e0f7e4378c89cedb6dc604f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","spotify:user:","2021-09-24T04:00:00Z","alternative r&b,canadian contemporary r&b,chill r&b,indie r&b","0.817","0.4","6","-6.516","0","0.165","0.334","0.0000337","0.0934","0.438","81.058","4","","LOONY","C 2021 LOONY, P 2021 LOONY"
"spotify:track:1CYeaVkI5cGod4IGZKM87T","Woman","spotify:artist:6eXZu6O7nAUA5z6vLV8NKI, spotify:artist:3ETLPQkcEd7z4k3IbZmXMq","Little Simz, Cleo Sol","spotify:album:5xLroFHEvbfDUBqsiYgk5Z","Woman","spotify:artist:6eXZu6O7nAUA5z6vLV8NKI","Little Simz","2021-05-06","https://i.scdn.co/image/ab67616d0000b2739a0470881eabaf7e61ee501f","1","1","269413","https://p.scdn.co/mp3-preview/c30f4a5971dcf5ac664350c5e96f16a6ab5330c8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","26","spotify:user:","2021-09-24T04:00:00Z","escape room,trap queen,alternative r&b,chill r&b,high vibe,indie r&b,indie soul,uk contemporary r&b,uk funky","0.531","0.648","1","-7.638","1","0.209","0.712","0.000191","0.0973","0.799","86.739","4","","AGE 101","C 2021 AGE 101, P 2021 AGE 101"
"spotify:track:2gdklwx9RchkYL2L8FeYMs","SELFISH","spotify:artist:6i3sYlO1zUHf5IWHpXt4Sl, spotify:artist:6f96znq79wvlknKHHHhtTW","KALLITECHNIS, Jarreau Vandal","spotify:album:4yGpk1A8E6GYkekqwXqUVm","SELFISH","spotify:artist:6i3sYlO1zUHf5IWHpXt4Sl, spotify:artist:6f96znq79wvlknKHHHhtTW","KALLITECHNIS, Jarreau Vandal","2021-09-24","https://i.scdn.co/image/ab67616d0000b27318247a0aab1d8b513714d4fb","1","1","235219","https://p.scdn.co/mp3-preview/02684029b30ae063663a83bb4b1786ecdd773d29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:","2021-09-24T04:00:00Z","alternative r&b,canadian contemporary r&b,indie r&b,montreal indie,alternative r&b,dutch r&b,indie r&b,indie soul,vapor twitch","0.711","0.589","1","-8.676","1","0.0709","0.0814","0.00000119","0.088","0.44","109.988","4","","KALLITECHNIS","P 2021 KALLITECHNIS"
"spotify:track:4QjiSWINhQRyfAnzXNoQ3r","PRAYER","spotify:artist:5xNXTKAlmjwG90lbKthD83, spotify:artist:021A20H2EVS9igRiNhozcx","Shine, Nappy Nina","spotify:album:6ZdnNQMFFLoblwe92YJi3e","PRAYER","spotify:artist:5xNXTKAlmjwG90lbKthD83","Shine","2021-04-02","https://i.scdn.co/image/ab67616d0000b273215f4ba4c166d37d67762fbd","1","1","141840","https://p.scdn.co/mp3-preview/e7ce48f0eaa0fe91d72c763a7e741a308d8d7794?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:","2021-09-24T04:00:00Z","escape room,experimental hip hop","0.577","0.607","8","-10.971","1","0.166","0.928","0.374","0.112","0.69","88.196","3","","Sunday Dinner Records","C 2021 Sunday Dinner Records, P 2021 Sunday Dinner Records"
